,id,family,genus,species,content,filename,image_height,image_width
1413,21832,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,21832.jpg,800,565
1415,2185,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,2185.jpg,800,458
1417,21860,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,21860.jpg,533,800
1418,21872,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,21872.jpg,526,800
1420,21905,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,21905.jpg,499,800
1423,21944,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,21944.jpg,800,800
1424,21993,Iridaceae,Iris,Iris lutescens Lam.,Flower,21993.jpg,600,800
1425,22018,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,22018.jpg,800,578
1426,22100,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,22100.jpg,800,600
1432,22171,Campanulaceae,Campanula,Campanula rhomboidalis L.,Entire,22171.jpg,800,518
1433,2218,Orchidaceae,Ophrys,Ophrys virescens Philippe,Entire,2218.jpg,600,800
1434,22184,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,22184.jpg,800,800
1435,22234,Geraniaceae,Geranium,Geranium robertianum L.,Flower,22234.jpg,800,800
1436,22241,Campanulaceae,Campanula,Campanula trachelium L.,Flower,22241.jpg,600,800
1438,22280,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,22280.jpg,800,799
1442,22362,Orchidaceae,Ophrys,Ophrys speculum Link,Flower,22362.jpg,800,600
1443,22372,Campanulaceae,Campanula,Campanula glomerata L.,Entire,22372.jpg,800,531
1444,2240,Geraniaceae,Geranium,Geranium dissectum L.,Flower,2240.jpg,800,600
1445,22468,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,22468.jpg,757,800
1446,22508,Orchidaceae,Ophrys,Ophrys insectifera L.,Entire,22508.jpg,800,526
1447,22546,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Entire,22546.jpg,600,800
1449,22572,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,22572.jpg,800,800
1450,22574,Iridaceae,Iris,Iris foetidissima L.,Flower,22574.jpg,600,800
1452,22611,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,22611.jpg,800,600
1453,22648,Oleaceae,Jasminum,Jasminum fruticans L.,Entire,22648.jpg,530,800
1454,22697,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,22697.jpg,800,600
1455,227,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,227.jpg,800,724
1457,22710,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,22710.jpg,600,800
1458,22720,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,22720.jpg,600,800
1459,22761,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,22761.jpg,800,536
1463,22814,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,22814.jpg,600,800
1464,22852,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,22852.jpg,741,800
1468,22872,Campanulaceae,Campanula,Campanula trachelium L.,Flower,22872.jpg,600,800
1469,22897,Geraniaceae,Geranium,Geranium molle L.,Entire,22897.jpg,600,800
1470,22904,Campanulaceae,Campanula,Campanula persicifolia L.,Entire,22904.jpg,600,800
1472,22919,Geraniaceae,Geranium,Geranium nodosum L.,Flower,22919.jpg,533,800
1474,22975,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,22975.jpg,800,535
1475,22978,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Entire,22978.jpg,576,800
1476,23011,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,23011.jpg,600,800
1478,23026,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,23026.jpg,800,600
1479,2304,Lamiaceae,Lavandula,Lavandula stoechas L.,Entire,2304.jpg,600,800
1480,23066,Campanulaceae,Campanula,Campanula patula L.,Flower,23066.jpg,800,771
1484,23107,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,23107.jpg,800,759
1486,2315,Campanulaceae,Campanula,Campanula latifolia L.,Flower,2315.jpg,800,733
1487,23174,Iridaceae,Iris,Iris lutescens Lam.,Flower,23174.jpg,800,795
1488,2318,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,2318.jpg,800,598
1489,23215,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,23215.jpg,600,800
1490,23252,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,23252.jpg,800,533
1491,23326,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,23326.jpg,601,800
1492,23338,Campanulaceae,Campanula,Campanula trachelium L.,Flower,23338.jpg,600,800
1493,23341,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,23341.jpg,600,800
1494,23349,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,23349.jpg,531,800
1495,23360,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,23360.jpg,800,799
1496,23369,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,23369.jpg,600,800
1497,23381,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Entire,23381.jpg,800,770
1498,23393,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,23393.jpg,587,800
1500,234,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,234.jpg,530,800
1501,23405,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,23405.jpg,600,800
1504,23437,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,23437.jpg,800,600
1506,2345,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,2345.jpg,800,776
1507,23456,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,23456.jpg,800,600
1509,23499,Iridaceae,Iris,Iris foetidissima L.,Flower,23499.jpg,600,800
1510,2350,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,2350.jpg,800,533
1511,23517,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,23517.jpg,532,800
1513,23562,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,23562.jpg,800,599
1515,23636,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower,23636.jpg,800,439
1520,2372,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower,2372.jpg,800,800
1521,23740,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,23740.jpg,600,800
1522,23741,Orchidaceae,Ophrys,Ophrys insectifera L.,Entire,23741.jpg,800,322
1525,2387,Orchidaceae,Ophrys,Ophrys lutea Cav.,Entire,2387.jpg,800,600
1526,2391,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,2391.jpg,751,800
1527,23911,Geraniaceae,Geranium,Geranium molle L.,Flower,23911.jpg,600,800
1528,23931,Iridaceae,Iris,Iris lutescens Lam.,Flower,23931.jpg,600,800
1530,24008,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,24008.jpg,800,535
1531,24018,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,24018.jpg,450,800
1532,24024,Orchidaceae,Ophrys,Ophrys passionis Sennen,Entire,24024.jpg,800,535
1533,24052,Geraniaceae,Geranium,Geranium phaeum L.,Entire,24052.jpg,531,800
1534,24069,Campanulaceae,Campanula,Campanula trachelium L.,Flower,24069.jpg,600,800
1535,24075,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,24075.jpg,600,800
1539,24182,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Entire,24182.jpg,600,800
1540,2419,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,2419.jpg,800,535
1542,24209,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,24209.jpg,600,800
1543,24214,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Entire,24214.jpg,600,800
1544,24220,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,24220.jpg,800,600
1546,24246,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Entire,24246.jpg,600,800
1547,24278,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,24278.jpg,800,600
1550,24328,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,24328.jpg,800,800
1551,24333,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,24333.jpg,600,800
1552,24388,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,24388.jpg,800,600
1553,24392,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,24392.jpg,800,521
1554,2440,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Entire,2440.jpg,800,533
1555,24408,Iridaceae,Iris,Iris lutescens Lam.,Entire,24408.jpg,600,800
1557,24442,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Entire,24442.jpg,532,800
1559,24532,Rosaceae,Rosa,Rosa canina L.,Flower,24532.jpg,600,800
1560,24541,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,24541.jpg,800,600
1561,246,Campanulaceae,Campanula,Campanula patula L.,Flower,246.jpg,600,800
1563,24632,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,24632.jpg,800,600
1564,24642,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,24642.jpg,800,760
1565,24648,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,24648.jpg,600,800
1567,24661,Rosaceae,Rosa,Rosa canina L.,Entire,24661.jpg,800,600
1568,24697,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,24697.jpg,600,800
1569,24724,Campanulaceae,Campanula,Campanula trachelium L.,Flower,24724.jpg,706,800
1570,24732,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,24732.jpg,569,800
1571,24739,Campanulaceae,Campanula,Campanula glomerata L.,Flower,24739.jpg,600,800
1572,24748,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Entire,24748.jpg,800,555
1574,24783,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,24783.jpg,800,600
1575,24797,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Entire,24797.jpg,800,592
1577,24809,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,24809.jpg,800,600
1579,24874,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Entire,24874.jpg,800,530
1582,24893,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Entire,24893.jpg,600,800
1583,2493,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,2493.jpg,677,800
1586,24989,Orchidaceae,Ophrys,Ophrys insectifera L.,Entire,24989.jpg,800,600
1587,25040,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,25040.jpg,572,800
1589,25076,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Entire,25076.jpg,600,800
1590,25089,Campanulaceae,Campanula,Campanula glomerata L.,Flower,25089.jpg,600,800
1591,25098,Campanulaceae,Campanula,Campanula patula L.,Flower,25098.jpg,600,800
1592,25110,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,25110.jpg,600,800
1593,25141,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,25141.jpg,600,800
1595,25161,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,25161.jpg,800,550
1596,25182,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,25182.jpg,600,800
1598,25218,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower,25218.jpg,800,535
1600,25269,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,25269.jpg,600,800
1601,25279,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,25279.jpg,533,800
1602,25308,Geraniaceae,Geranium,Geranium sylvaticum L.,Entire,25308.jpg,602,800
1604,25325,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,25325.jpg,600,800
1605,25333,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,25333.jpg,532,800
1606,25334,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,25334.jpg,600,800
1607,25336,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,25336.jpg,800,800
1608,25338,Campanulaceae,Campanula,Campanula glomerata L.,Flower,25338.jpg,800,800
1609,25356,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Entire,25356.jpg,800,600
1611,25359,Oleaceae,Jasminum,Jasminum fruticans L.,Flower,25359.jpg,601,800
1612,25384,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,25384.jpg,800,533
1616,25499,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,25499.jpg,688,800
1617,25510,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,25510.jpg,600,800
1619,25523,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,25523.jpg,600,800
1620,25536,Campanulaceae,Campanula,Campanula glomerata L.,Flower,25536.jpg,799,800
1621,25552,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,25552.jpg,800,800
1623,25604,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,25604.jpg,800,417
1624,2562,Rosaceae,Rosa,Rosa pendulina L.,Flower,2562.jpg,600,800
1625,25633,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,25633.jpg,800,800
1627,25648,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,25648.jpg,800,708
1629,25654,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Entire,25654.jpg,696,800
1630,25658,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,25658.jpg,600,800
1632,2575,Rosaceae,Rosa,Rosa canina L.,Flower,2575.jpg,533,800
1634,25786,Geraniaceae,Geranium,Geranium sylvaticum L.,Entire,25786.jpg,600,800
1636,25798,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,25798.jpg,533,800
1637,25840,Iridaceae,Iris,Iris lutescens Lam.,Entire,25840.jpg,800,600
1638,25859,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,25859.jpg,533,800
1639,25914,Rosaceae,Rosa,Rosa canina L.,Flower,25914.jpg,800,755
1640,25947,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower,25947.jpg,800,648
1641,2596,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,2596.jpg,800,535
1643,25966,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,25966.jpg,600,800
1644,25984,Oleaceae,Jasminum,Jasminum fruticans L.,Flower,25984.jpg,800,800
1645,25990,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,25990.jpg,694,800
1647,26036,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower,26036.jpg,800,600
1648,26051,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,26051.jpg,800,600
1651,26081,Campanulaceae,Campanula,Campanula patula L.,Flower,26081.jpg,735,800
1652,26083,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,26083.jpg,600,800
1653,2611,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,2611.jpg,800,600
1654,26111,Rosaceae,Rosa,Rosa canina L.,Flower,26111.jpg,557,800
1655,26172,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,26172.jpg,600,800
1656,26175,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Entire,26175.jpg,600,800
1657,26178,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Entire,26178.jpg,800,600
1659,26193,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,26193.jpg,600,800
1660,26206,Iridaceae,Iris,Iris lutescens Lam.,Entire,26206.jpg,600,800
1661,26212,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,26212.jpg,600,800
1662,26243,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,26243.jpg,800,707
1663,26252,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,26252.jpg,588,800
1665,26266,Rosaceae,Rosa,Rosa pendulina L.,Flower,26266.jpg,600,800
1666,26273,Geraniaceae,Geranium,Geranium molle L.,Flower,26273.jpg,533,800
1667,26279,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,26279.jpg,600,800
1670,26357,Orchidaceae,Ophrys,Ophrys passionis Sennen,Entire,26357.jpg,800,600
1671,26369,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,26369.jpg,533,800
1672,2637,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Entire,2637.jpg,600,800
1673,26393,Campanulaceae,Campanula,Campanula medium L.,Flower,26393.jpg,673,800
1674,26420,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,26420.jpg,530,800
1675,26441,Geraniaceae,Geranium,Geranium columbinum L.,Entire,26441.jpg,600,800
1676,26448,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,26448.jpg,800,642
1680,26534,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,26534.jpg,800,800
1681,26547,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,26547.jpg,600,800
1682,26556,Orchidaceae,Ophrys,Ophrys lutea Cav.,Entire,26556.jpg,450,800
1683,26681,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,26681.jpg,800,600
1687,26737,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,26737.jpg,800,438
1690,26770,Campanulaceae,Campanula,Campanula glomerata L.,Flower,26770.jpg,800,607
1692,26820,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,26820.jpg,800,713
1693,26835,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,26835.jpg,800,535
1694,26862,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,26862.jpg,800,530
1696,26870,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,26870.jpg,800,510
1697,26885,Iridaceae,Iris,Iris lutescens Lam.,Flower,26885.jpg,800,600
1699,26916,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,26916.jpg,800,800
1701,26921,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Entire,26921.jpg,800,533
1703,26948,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,26948.jpg,600,800
1704,26980,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,26980.jpg,633,800
1705,26982,Geraniaceae,Geranium,Geranium pratense L.,Flower,26982.jpg,800,800
1707,27014,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,27014.jpg,362,800
1708,27015,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,27015.jpg,747,800
1709,27024,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,27024.jpg,800,669
1710,27037,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,27037.jpg,600,800
1711,27068,Iridaceae,Iris,Iris foetidissima L.,Flower,27068.jpg,600,800
1714,27120,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,27120.jpg,800,530
1715,27129,Geraniaceae,Geranium,Geranium phaeum L.,Flower,27129.jpg,546,800
1716,27140,Oleaceae,Jasminum,Jasminum fruticans L.,Flower,27140.jpg,600,800
1717,27167,Fabaceae,Wisteria,Wisteria sinensis (Sims) Sweet,Flower,27167.jpg,800,532
1719,27197,Rosaceae,Rosa,Rosa spinosissima L.,Entire,27197.jpg,535,800
1720,27207,Geraniaceae,Geranium,Geranium columbinum L.,Flower,27207.jpg,600,800
1721,27218,Iridaceae,Iris,Iris lutescens Lam.,Flower,27218.jpg,800,541
1722,27274,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Entire,27274.jpg,800,600
1723,27285,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,27285.jpg,800,618
1725,27310,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,27310.jpg,800,612
1726,27332,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower,27332.jpg,800,608
1727,27335,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,27335.jpg,698,800
1728,27338,Iridaceae,Iris,Iris pseudacorus L.,Flower,27338.jpg,800,600
1730,27372,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Entire,27372.jpg,800,600
1731,27377,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Entire,27377.jpg,800,600
1734,27479,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,27479.jpg,600,800
1735,27483,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,27483.jpg,533,800
1736,27513,Iridaceae,Iris,Iris lutescens Lam.,Entire,27513.jpg,800,600
1738,27609,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Entire,27609.jpg,800,600
1739,27617,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Entire,27617.jpg,533,800
1740,27652,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,27652.jpg,600,800
1741,27682,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,27682.jpg,800,600
1742,27698,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,27698.jpg,450,800
1743,27712,Geraniaceae,Geranium,Geranium columbinum L.,Entire,27712.jpg,800,600
1747,27790,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,27790.jpg,600,800
1753,27860,Campanulaceae,Campanula,Campanula glomerata L.,Flower,27860.jpg,800,799
1754,27868,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,27868.jpg,550,800
1755,27913,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,27913.jpg,800,531
1757,28011,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,28011.jpg,800,800
1758,28031,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower,28031.jpg,532,800
1760,28043,Geraniaceae,Geranium,Geranium rotundifolium L.,Entire,28043.jpg,800,600
1761,28055,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,28055.jpg,800,569
1762,28078,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower,28078.jpg,712,800
1763,28147,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,28147.jpg,533,800
1765,2816,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,2816.jpg,600,800
1767,28165,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,28165.jpg,533,800
1769,28188,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,28188.jpg,600,800
1770,28225,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Flower,28225.jpg,533,800
1775,28342,Geraniaceae,Geranium,Geranium molle L.,Flower,28342.jpg,601,800
1776,28387,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,28387.jpg,668,800
1777,28400,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,28400.jpg,600,800
1780,28424,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower,28424.jpg,800,563
1781,28448,Iridaceae,Iris,Iris pseudacorus L.,Flower,28448.jpg,600,800
1784,28469,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,28469.jpg,800,731
1785,2849,Geraniaceae,Geranium,Geranium columbinum L.,Flower,2849.jpg,600,800
1787,28532,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,28532.jpg,495,800
1788,28551,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Entire,28551.jpg,800,599
1789,2858,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,2858.jpg,535,800
1790,28585,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Entire,28585.jpg,800,600
1791,28588,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,28588.jpg,800,600
1793,28608,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,28608.jpg,800,746
1794,2864,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,2864.jpg,800,598
1795,28658,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,28658.jpg,482,800
1796,28668,Geraniaceae,Geranium,Geranium columbinum L.,Flower,28668.jpg,799,800
1797,28675,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,28675.jpg,531,800
1799,28741,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Entire,28741.jpg,800,600
1800,28749,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,28749.jpg,800,600
1801,28758,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,28758.jpg,800,799
1802,2876,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,2876.jpg,600,800
1803,28804,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Entire,28804.jpg,600,800
1804,28805,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Entire,28805.jpg,800,626
1805,28811,Lamiaceae,Lavandula,Lavandula stoechas L.,Entire,28811.jpg,600,800
1806,28821,Campanulaceae,Campanula,Campanula medium L.,Flower,28821.jpg,800,535
1807,28861,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,28861.jpg,732,800
1808,28867,Rosaceae,Rosa,Rosa canina L.,Flower,28867.jpg,532,800
1809,28875,Geraniaceae,Geranium,Geranium columbinum L.,Flower,28875.jpg,800,700
