,id,family,genus,species,content
1253,27080,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
1254,27120,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1255,27129,Geraniaceae,Geranium,Geranium phaeum L.,Flower
1256,27150,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
1257,27190,Violaceae,Viola,Viola odorata L.,Flower
1258,27207,Geraniaceae,Geranium,Geranium columbinum L.,Flower
1259,27218,Iridaceae,Iris,Iris lutescens Lam.,Flower
1260,27226,Violaceae,Viola,Viola biflora L.,Flower
1261,27235,Violaceae,Viola,Viola lutea Huds.,Flower
1262,27285,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
1263,27310,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
1264,27332,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
1265,27335,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1266,27338,Iridaceae,Iris,Iris pseudacorus L.,Flower
1267,27403,Violaceae,Viola,Viola tricolor L.,Flower
1268,27414,Amaryllidaceae,Allium,Allium ursinum L.,Flower
1269,2745,Lamiaceae,Ajuga,Ajuga iva (L.) Schreb.,Flower
1270,27479,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower
1271,27483,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1272,27496,Violaceae,Viola,Viola biflora L.,Flower
1273,27497,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
1274,27504,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
1275,27509,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
1276,27521,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
1277,27550,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
1278,27652,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
1279,27698,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
1280,27723,Violaceae,Viola,Viola alba Besser,Flower
1281,27761,Lamiaceae,Ajuga,Ajuga genevensis L.,Flower
1282,27860,Campanulaceae,Campanula,Campanula glomerata L.,Flower
1283,27868,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
1284,27880,Violaceae,Viola,Viola lutea Huds.,Flower
1285,27913,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
1286,27940,Gentianaceae,Gentiana,Gentiana verna L.,Flower
1287,28019,Violaceae,Viola,Viola riviniana Rchb.,Flower
1288,28031,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
1289,28055,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
1290,28078,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
1291,28130,Malvaceae,Malva,Malva setigera Spenn.,Flower
1292,28147,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
1293,28164,Malvaceae,Malva,Malva moschata L.,Flower
1294,28179,Amaryllidaceae,Allium,Allium ursinum L.,Flower
1295,28204,Violaceae,Viola,Viola arvensis Murray,Flower
1296,28231,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
1297,28283,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
1298,28342,Geraniaceae,Geranium,Geranium molle L.,Flower
1299,28348,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
1300,28365,Violaceae,Viola,Viola arvensis Murray,Flower
1301,28387,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
1302,28400,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
1303,28401,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
1304,28424,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
1305,28448,Iridaceae,Iris,Iris pseudacorus L.,Flower
1306,28469,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
1307,2849,Geraniaceae,Geranium,Geranium columbinum L.,Flower
1308,28498,Malvaceae,Malva,Malva moschata L.,Flower
1309,28530,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
1310,28532,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
1311,28549,Gentianaceae,Gentiana,Gentiana alpina Vill.,Flower
1312,28566,Violaceae,Viola,Viola tricolor L.,Flower
1313,28588,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1314,28608,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
1315,28657,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
1316,28658,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
1317,28668,Geraniaceae,Geranium,Geranium columbinum L.,Flower
1318,28675,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
1319,28749,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
1320,28753,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
1321,2876,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
1322,28821,Campanulaceae,Campanula,Campanula medium L.,Flower
1323,2885,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
1324,28861,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
1325,28867,Rosaceae,Rosa,Rosa canina L.,Flower
1326,28875,Geraniaceae,Geranium,Geranium columbinum L.,Flower
1327,28896,Geraniaceae,Geranium,Geranium dissectum L.,Flower
1328,28910,Iridaceae,Iris,Iris pseudacorus L.,Flower
1329,28929,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower
1330,290,Campanulaceae,Campanula,Campanula patula L.,Flower
1331,29001,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
1332,29009,Malvaceae,Malva,Malva sylvestris L.,Flower
1333,2907,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
1334,29076,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
1335,29104,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
1336,29138,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
1337,29196,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
1338,29199,Malvaceae,Malva,Malva moschata L.,Flower
1339,29221,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
1340,29241,Iridaceae,Iris,Iris lutescens Lam.,Flower
1341,29275,Rosaceae,Rosa,Rosa canina L.,Flower
1342,2928,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
1343,29297,Campanulaceae,Campanula,Campanula glomerata L.,Flower
1344,29347,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
1345,29348,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
1346,29356,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
1347,29377,Amaryllidaceae,Allium,Allium nigrum L.,Flower
1348,29396,Iridaceae,Iris,Iris pseudacorus L.,Flower
1349,29474,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
1350,29498,Malvaceae,Malva,Malva sylvestris L.,Flower
1351,29538,Geraniaceae,Geranium,Geranium molle L.,Flower
1352,29543,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
1353,29560,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
1354,29589,Gentianaceae,Gentiana,Gentiana verna L.,Flower
1355,29740,Violaceae,Viola,Viola odorata L.,Flower
1356,29754,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1357,29821,Campanulaceae,Campanula,Campanula trachelium L.,Flower
1358,29862,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
1359,29876,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
1360,29898,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
1361,29912,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
1362,29913,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
1363,29934,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
1364,2994,Lamiaceae,Ajuga,Ajuga iva (L.) Schreb.,Flower
1365,29957,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
1366,29967,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
1367,30092,Fabaceae,Trifolium,Trifolium repens L.,Flower
1368,30107,Amaryllidaceae,Allium,Allium narcissiflorum Vill.,Flower
1369,3011,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1370,30200,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
1371,30203,Amaryllidaceae,Allium,Allium nigrum L.,Flower
1372,30249,Gentianaceae,Gentiana,Gentiana verna L.,Flower
1373,30251,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1374,30285,Violaceae,Viola,Viola riviniana Rchb.,Flower
1375,30290,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
1376,30358,Campanulaceae,Campanula,Campanula medium L.,Flower
1377,30394,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
1378,30414,Rosaceae,Rosa,Rosa canina L.,Flower
1379,30424,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
1380,30434,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
1381,30472,Fabaceae,Trifolium,Trifolium alpinum L.,Flower
1382,30478,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
1383,3048,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
1384,30496,Geraniaceae,Geranium,Geranium molle L.,Flower
1385,30504,Iridaceae,Iris,Iris lutescens Lam.,Flower
1386,30523,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
1387,30527,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
1388,30529,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
1389,30532,Geraniaceae,Geranium,Geranium lucidum L.,Flower
1390,30669,Geraniaceae,Geranium,Geranium dissectum L.,Flower
1391,30680,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
1392,30686,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1393,30697,Violaceae,Viola,Viola alba Besser,Flower
1394,30792,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
1395,30805,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
1396,30809,Geraniaceae,Geranium,Geranium phaeum L.,Flower
1397,30815,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1398,30863,Geraniaceae,Geranium,Geranium pratense L.,Flower
1399,30916,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
1400,30949,Gentianaceae,Gentiana,Gentiana burseri Lapeyr.,Flower
1401,30954,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
1402,30992,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
1403,30997,Malvaceae,Malva,Malva moschata L.,Flower
1404,31020,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
1405,31021,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
1406,31075,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
1407,31082,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
1408,31089,Rosaceae,Rosa,Rosa spinosissima L.,Flower
1409,31099,Violaceae,Viola,Viola tricolor L.,Flower
1410,31102,Iridaceae,Iris,Iris lutescens Lam.,Flower
1411,31133,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1412,31177,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
1413,31246,Violaceae,Viola,Viola tricolor L.,Flower
1414,31309,Campanulaceae,Campanula,Campanula trachelium L.,Flower
1415,31329,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
1416,31338,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
1417,31352,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
1418,31391,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower
1419,314,Rosaceae,Rosa,Rosa spinosissima L.,Flower
1420,31423,Rosaceae,Rosa,Rosa canina L.,Flower
1421,31472,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
1422,31509,Geraniaceae,Geranium,Geranium molle L.,Flower
1423,31530,Violaceae,Viola,Viola biflora L.,Flower
1424,31620,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1425,31646,Geraniaceae,Geranium,Geranium dissectum L.,Flower
1426,31657,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
1427,31676,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
1428,31722,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1429,31745,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1430,31754,Violaceae,Viola,Viola tricolor L.,Flower
1431,31760,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
1432,31806,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
1433,31810,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
1434,31817,Geraniaceae,Geranium,Geranium phaeum L.,Flower
1435,31832,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
1436,31904,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
1437,31932,Malvaceae,Malva,Malva sylvestris L.,Flower
1438,31956,Violaceae,Viola,Viola biflora L.,Flower
1439,31976,Geraniaceae,Geranium,Geranium pratense L.,Flower
1440,31989,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
1441,3199,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
1442,31990,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1443,32038,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
1444,32039,Fabaceae,Trifolium,Trifolium incarnatum L.,Flower
1445,32057,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1446,32060,Rosaceae,Rosa,Rosa canina L.,Flower
1447,32143,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
1448,32154,Campanulaceae,Campanula,Campanula glomerata L.,Flower
1449,32185,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
1450,3219,Fabaceae,Trifolium,Trifolium campestre Schreb.,Flower
1451,32205,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
1452,32212,Malvaceae,Malva,Malva sylvestris L.,Flower
1453,32238,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1454,32249,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
1455,32255,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
1456,32289,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1457,32325,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
1458,32437,Malvaceae,Malva,Malva sylvestris L.,Flower
1459,32486,Campanulaceae,Campanula,Campanula trachelium L.,Flower
1460,32490,Lamiaceae,Ajuga,Ajuga iva (L.) Schreb.,Flower
1461,32503,Rosaceae,Rosa,Rosa agrestis Savi,Flower
1462,32539,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
1463,32540,Campanulaceae,Campanula,Campanula glomerata L.,Flower
1464,32578,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1465,32605,Geraniaceae,Geranium,Geranium molle L.,Flower
1466,32619,Fabaceae,Trifolium,Trifolium pratense L.,Flower
1467,32655,Iridaceae,Iris,Iris lutescens Lam.,Flower
1468,32666,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
1469,32762,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
1470,32765,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
1471,32793,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
1472,32806,Campanulaceae,Campanula,Campanula trachelium L.,Flower
1473,32852,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
1474,32904,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
1475,32944,Rosaceae,Rosa,Rosa canina L.,Flower
1476,32983,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
1477,32990,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
1478,32991,Violaceae,Viola,Viola arvensis Murray,Flower
1479,32998,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower
1480,330,Violaceae,Viola,Viola arvensis Murray,Flower
1481,33168,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
1482,33261,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
1483,33272,Rosaceae,Rosa,Rosa canina L.,Flower
1484,33282,Campanulaceae,Campanula,Campanula medium L.,Flower
1485,33286,Iridaceae,Iris,Iris pseudacorus L.,Flower
1486,33377,Geraniaceae,Geranium,Geranium pratense L.,Flower
1487,33427,Violaceae,Viola,Viola alba Besser,Flower
1488,33433,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
1489,33454,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
1490,33489,Amaryllidaceae,Allium,Allium ursinum L.,Flower
1491,33552,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1492,33554,Violaceae,Viola,Viola tricolor L.,Flower
1493,33567,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
1494,3360,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
1495,33600,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
1496,33666,Geraniaceae,Geranium,Geranium phaeum L.,Flower
1497,33678,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
1498,33683,Violaceae,Viola,Viola odorata L.,Flower
1499,33711,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
1500,33766,Violaceae,Viola,Viola riviniana Rchb.,Flower
1501,33782,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
1502,3380,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
1503,33809,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
1504,33848,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
1505,33867,Malvaceae,Malva,Malva sylvestris L.,Flower
1506,33882,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
1507,33901,Iridaceae,Iris,Iris lutescens Lam.,Flower
1508,33932,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
1509,33942,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
1510,33953,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1511,33961,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
1512,33962,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
1513,33963,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
1514,3401,Lamiaceae,Ajuga,Ajuga chamaepitys (L.) Schreb.,Flower
1515,34042,Geraniaceae,Geranium,Geranium nodosum L.,Flower
1516,34071,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
1517,34136,Violaceae,Viola,Viola biflora L.,Flower
1518,3415,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1519,34152,Violaceae,Viola,Viola riviniana Rchb.,Flower
1520,34168,Violaceae,Viola,Viola odorata L.,Flower
1521,3425,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1522,3426,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
1523,34325,Fabaceae,Trifolium,Trifolium pratense L.,Flower
1524,34328,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1525,34340,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
1526,34378,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
1527,34392,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
1528,34394,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
1529,34444,Fabaceae,Trifolium,Trifolium repens L.,Flower
1530,3447,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
1531,34601,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
1532,34624,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
1533,34625,Amaryllidaceae,Allium,Allium ursinum L.,Flower
1534,34651,Malvaceae,Malva,Malva moschata L.,Flower
1535,34701,Violaceae,Viola,Viola alba Besser,Flower
1536,34749,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower
1537,34761,Plantaginaceae,Veronica,Veronica arvensis L.,Flower
1538,34763,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
1539,34771,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1540,34798,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
1541,3480,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
1542,34818,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
1543,34864,Violaceae,Viola,Viola tricolor L.,Flower
1544,34866,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
1545,34875,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
1546,34884,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
1547,34909,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
1548,34928,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
1549,3496,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
1550,34960,Rosaceae,Crataegus,Crataegus azarolus L.,Flower
1551,3497,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
1552,35023,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
1553,35033,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
1554,35034,Geraniaceae,Geranium,Geranium columbinum L.,Flower
1555,35047,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
1556,35070,Violaceae,Viola,Viola calcarata L.,Flower
1557,35077,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1558,35084,Geraniaceae,Geranium,Geranium molle L.,Flower
1559,35114,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1560,35196,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
1561,35205,Violaceae,Viola,Viola riviniana Rchb.,Flower
1562,35211,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
1563,35230,Geraniaceae,Geranium,Geranium molle L.,Flower
1564,35238,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower
1565,35249,Geraniaceae,Geranium,Geranium robertianum L.,Flower
1566,35297,Violaceae,Viola,Viola biflora L.,Flower
1567,35314,Campanulaceae,Campanula,Campanula trachelium L.,Flower
1568,35317,Campanulaceae,Campanula,Campanula glomerata L.,Flower
1569,35338,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
1570,35341,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
1571,35431,Gentianaceae,Gentiana,Gentiana cruciata L.,Flower
1572,35456,Iridaceae,Iris,Iris lutescens Lam.,Flower
1573,3554,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
1574,35542,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
1575,35590,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
1576,35638,Campanulaceae,Campanula,Campanula trachelium L.,Flower
1577,35746,Asteraceae,Cirsium,Cirsium acaulon (L.) Scop.,Flower
1578,35793,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
1579,358,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
1580,35859,Plantaginaceae,Veronica,Veronica anagallis-aquatica L.,Flower
1581,35932,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
1582,35933,Plantaginaceae,Veronica,Veronica arvensis L.,Flower
1583,36032,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
1584,36064,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
1585,36065,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
1586,36071,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
1587,3610,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
1588,36168,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
1589,36171,Plantaginaceae,Veronica,Veronica arvensis L.,Flower
1590,36215,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
1591,36220,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
1592,36231,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
1593,36254,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
1594,36266,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
1595,36298,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
1596,36322,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
1597,3634,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
1598,36401,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
1599,36408,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
1600,36422,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
